file_name,paragraph_name,query,value
法务知识库,法务知识库,行业:服务业态:美容美体品类:祛痘一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证；
3、公共场所卫生许可证；
4、从业人员健康证。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:祛痘必需资质是,"
1、医疗机构执业许可证；
2、执业医师资格证（负责实施植发项目的主诊医师应该具有医师资格证、执业医师证、医学美容主诊医生资格证）
3、医疗器械经营许可证（植发需要医疗器械覆盖全类别医疗器械 ，须取得医疗器械经营许可证）；
4、医疗美容主诊医师备案（目前已经明文出台备案要求的有北京市、上海市、广东省、江苏省、浙江省、天津市、安徽省、湖北省、湖南省、贵州省、广西省、福建省、江西省、云南省、内蒙古自治区、河南省、山东省。但各地对于医美医师的执业范围有区别，建议具体咨询当地卫生行政部门。）
"
法务知识库,法务知识库,行业:服务业态:美容美体品类:祛痘或需资质是,"
1、医疗机构制剂许可证（若植发服务需要自行配置制剂，则应当取得有效存续的《医疗机构制剂许可证》）；
2、麻醉药品、第一类精神药品购用印鉴卡（植发过程中需要使用麻醉药品和第一类精神药品 ，则须取得购用印鉴卡）；
3、药品经营许可证（若植发服务需配合药品销售，须取得药品经营许可证）；
4、护士执业证书；
5、医疗广告审查证明（若医美机构对外发布植发相关广告，则需要取得该证明）。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:祛痘不需要的资质,1、验配眼镜生产许可证（国务院于2012年取消该许可证核发）。
法务知识库,法务知识库,行业:服务业态:美容美体品类:轻医美一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证；
3、公共场所卫生许可证；
4、从业人员健康证。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:轻医美必需资质是,"
1、医疗机构执业许可证；
2、执业医师资格证（负责实施植发项目的主诊医师应该具有医师资格证、执业医师证、医学美容主诊医生资格证）
3、医疗器械经营许可证（植发需要医疗器械覆盖全类别医疗器械 ，须取得医疗器械经营许可证）；
4、医疗美容主诊医师备案（目前已经明文出台备案要求的有北京市、上海市、广东省、江苏省、浙江省、天津市、安徽省、湖北省、湖南省、贵州省、广西省、福建省、江西省、云南省、内蒙古自治区、河南省、山东省。但各地对于医美医师的执业范围有区别，建议具体咨询当地卫生行政部门。）
"
法务知识库,法务知识库,行业:服务业态:美容美体品类:轻医美或需资质是,"
1、医疗机构制剂许可证（若植发服务需要自行配置制剂，则应当取得有效存续的《医疗机构制剂许可证》）；
2、麻醉药品、第一类精神药品购用印鉴卡（植发过程中需要使用麻醉药品和第一类精神药品 ，则须取得购用印鉴卡）；
3、药品经营许可证（若植发服务需配合药品销售，须取得药品经营许可证）；
4、护士执业证书；
5、医疗广告审查证明（若医美机构对外发布植发相关广告，则需要取得该证明）。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:轻医美不需要的资质,1、验配眼镜生产许可证（国务院于2012年取消该许可证核发）。
法务知识库,法务知识库,行业:服务业态:美容美体品类:医美整形一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证；
3、公共场所卫生许可证；
4、从业人员健康证。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:医美整形必需资质是,"
1、医疗机构执业许可证；
2、执业医师资格证（负责实施植发项目的主诊医师应该具有医师资格证、执业医师证、医学美容主诊医生资格证）
3、医疗器械经营许可证（植发需要医疗器械覆盖全类别医疗器械 ，须取得医疗器械经营许可证）；
4、医疗美容主诊医师备案（目前已经明文出台备案要求的有北京市、上海市、广东省、江苏省、浙江省、天津市、安徽省、湖北省、湖南省、贵州省、广西省、福建省、江西省、云南省、内蒙古自治区、河南省、山东省。但各地对于医美医师的执业范围有区别，建议具体咨询当地卫生行政部门。）
"
法务知识库,法务知识库,行业:服务业态:美容美体品类:医美整形或需资质是,"
1、医疗机构制剂许可证（若植发服务需要自行配置制剂，则应当取得有效存续的《医疗机构制剂许可证》）；
2、麻醉药品、第一类精神药品购用印鉴卡（植发过程中需要使用麻醉药品和第一类精神药品 ，则须取得购用印鉴卡）；
3、药品经营许可证（若植发服务需配合药品销售，须取得药品经营许可证）；
4、护士执业证书；
5、医疗广告审查证明（若医美机构对外发布植发相关广告，则需要取得该证明）。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:医美整形不需要的资质,1、验配眼镜生产许可证（国务院于2012年取消该许可证核发）。
法务知识库,法务知识库,行业:服务业态:美容美体品类:美容一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证；
3、公共场所卫生许可证；
4、从业人员健康证。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:美容必需资质是,"如果具备医美服务，则需要：
1、医疗机构执业许可证；
2、执业医师资格证（负责实施植发项目的主诊医师应该具有医师资格证、执业医师证、医学美容主诊医生资格证）
3、医疗器械经营许可证（植发需要医疗器械覆盖全类别医疗器械 ，须取得医疗器械经营许可证）；
4、医疗美容主诊医师备案（目前已经明文出台备案要求的有北京市、上海市、广东省、江苏省、浙江省、天津市、安徽省、湖北省、湖南省、贵州省、广西省、福建省、江西省、云南省、内蒙古自治区、河南省、山东省。但各地对于医美医师的执业范围有区别，建议具体咨询当地卫生行政部门。）"
法务知识库,法务知识库,行业:服务业态:美容美体品类:美容或需资质是,"1、医疗机构制剂许可证（若植发服务需要自行配置制剂，则应当取得有效存续的《医疗机构制剂许可证》）；
2、麻醉药品、第一类精神药品购用印鉴卡（植发过程中需要使用麻醉药品和第一类精神药品 ，则须取得购用印鉴卡）；
3、药品经营许可证（若植发服务需配合药品销售，须取得药品经营许可证）；
4、护士执业证书；
5、医疗广告审查证明（若医美机构对外发布植发相关广告，则需要取得该证明）。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:美容不需要的资质,1、验配眼镜生产许可证（国务院于2012年取消该许可证核发）。
法务知识库,法务知识库,行业:服务业态:美容美体品类:纹绣一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证；
3、公共场所卫生许可证；
4、从业人员健康证。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:纹绣必需资质是,"如果如果需要实施了涂麻药、切口、涂颜色、洗纹身等行为，则需要：
1、医疗机构执业许可证；
2、执业医师资格证（负责实施植发项目的主诊医师应该具有医师资格证、执业医师证、医学美容主诊医生资格证）
3、医疗器械经营许可证（植发需要医疗器械覆盖全类别医疗器械 ，须取得医疗器械经营许可证）；
4、医疗美容主诊医师备案（目前已经明文出台备案要求的有北京市、上海市、广东省、江苏省、浙江省、天津市、安徽省、湖北省、湖南省、贵州省、广西省、福建省、江西省、云南省、内蒙古自治区、河南省、山东省。但各地对于医美医师的执业范围有区别，建议具体咨询当地卫生行政部门。）"
法务知识库,法务知识库,行业:服务业态:美容美体品类:纹绣或需资质是,"1、医疗机构制剂许可证（若植发服务需要自行配置制剂，则应当取得有效存续的《医疗机构制剂许可证》）；
2、麻醉药品、第一类精神药品购用印鉴卡（植发过程中需要使用麻醉药品和第一类精神药品 ，则须取得购用印鉴卡）；
3、药品经营许可证（若植发服务需配合药品销售，须取得药品经营许可证）；
4、护士执业证书；
5、医疗广告审查证明（若医美机构对外发布植发相关广告，则需要取得该证明）。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:纹绣不需要的资质,1、验配眼镜生产许可证（国务院于2012年取消该许可证核发）。
法务知识库,法务知识库,行业:服务业态:美容美体品类:美甲美睫一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证；
3、公共场所卫生许可证；
4、从业人员健康证。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:美甲美睫必需资质是,"如果如果需要实施了涂麻药、切口、涂颜色、洗纹身等行为，则需要：
1、医疗机构执业许可证；
2、执业医师资格证（负责实施植发项目的主诊医师应该具有医师资格证、执业医师证、医学美容主诊医生资格证）
3、医疗器械经营许可证（植发需要医疗器械覆盖全类别医疗器械 ，须取得医疗器械经营许可证）；
4、医疗美容主诊医师备案（目前已经明文出台备案要求的有北京市、上海市、广东省、江苏省、浙江省、天津市、安徽省、湖北省、湖南省、贵州省、广西省、福建省、江西省、云南省、内蒙古自治区、河南省、山东省。但各地对于医美医师的执业范围有区别，建议具体咨询当地卫生行政部门。）"
法务知识库,法务知识库,行业:服务业态:美容美体品类:美甲美睫或需资质是,"1、医疗机构制剂许可证（若植发服务需要自行配置制剂，则应当取得有效存续的《医疗机构制剂许可证》）；
2、麻醉药品、第一类精神药品购用印鉴卡（植发过程中需要使用麻醉药品和第一类精神药品 ，则须取得购用印鉴卡）；
3、药品经营许可证（若植发服务需配合药品销售，须取得药品经营许可证）；
4、护士执业证书；
5、医疗广告审查证明（若医美机构对外发布植发相关广告，则需要取得该证明）。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:美甲美睫不需要的资质,1、验配眼镜生产许可证（国务院于2012年取消该许可证核发）。
法务知识库,法务知识库,行业:服务业态:美容美体品类:瘦身纤体一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证；
3、公共场所卫生许可证；
4、从业人员健康证。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:瘦身纤体必需资质是,"如果如果需要实施了涂麻药、切口、涂颜色、洗纹身等行为，则需要：
1、医疗机构执业许可证；
2、执业医师资格证（负责实施植发项目的主诊医师应该具有医师资格证、执业医师证、医学美容主诊医生资格证）
3、医疗器械经营许可证（植发需要医疗器械覆盖全类别医疗器械 ，须取得医疗器械经营许可证）；
4、医疗美容主诊医师备案（目前已经明文出台备案要求的有北京市、上海市、广东省、江苏省、浙江省、天津市、安徽省、湖北省、湖南省、贵州省、广西省、福建省、江西省、云南省、内蒙古自治区、河南省、山东省。但各地对于医美医师的执业范围有区别，建议具体咨询当地卫生行政部门。）"
法务知识库,法务知识库,行业:服务业态:美容美体品类:瘦身纤体或需资质是,"如果需要配合有关医疗器械 或提供食品药品辅助瘦身，则还需要：
1、医疗器械经营许可证；
2、药品经营许可证。"
法务知识库,法务知识库,行业:服务业态:美容美体品类:瘦身纤体不需要的资质,1、验配眼镜生产许可证（国务院于2012年取消该许可证核发）。
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:维修养护一般资质是,1、消防备案（根据具体情况判断）。
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:维修养护必需资质是,"1、经营备案（从事机动车维修业务的，应向道路运输管理机构进行经营备案）；
"
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:维修养护或需资质是,"1、特种行业备案而（部分地方，如江苏省、昆明市、吉林省、西安市、安徽省、南宁市等，将机动车维修纳入特种行业，要求办理特种行业备案，建议以当地法规为准）；
2、排污许可证（若营业面积≥5000㎡且有涂装工序，应取得排污许可证）；
3、环评备案（需编制环境影响报告表的情形：①营业面积5000平方米及以上且使用溶剂型涂料的；营业面积5000平方米及以上且年用非溶剂型低VOCs含量涂料10吨及以上的汽车、摩托车维修场所；②危险化学品运输车辆清洗场）。"
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:维修养护不需要的资质,1、机动车维修许可证（自2019年起，《机动车维修管理规定》对机动车维修不再采取经营许可制度，而采用备案制，故只要求进行经营备案，无需获得机动车维修许可证）。
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:汽车美容一般资质是,1、消防备案（根据具体情况判断）。
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:汽车美容必需资质是,"1、经营备案（从事机动车维修业务的，应向道路运输管理机构进行经营备案）；
"
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:汽车美容或需资质是,"1、排水许可证（部分地方要求从事洗车活动的单位取得排水许可证，建议查询地方有关规定或咨询当地主管部门）；
2、环评备案（若经营范围包括清洗危险化学品运输车辆，则需要编制环境影响报告表）。"
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:汽车美容不需要的资质,1、机动车维修许可证（自2019年起，《机动车维修管理规定》对机动车维修不再采取经营许可制度，而采用备案制，故只要求进行经营备案，无需获得机动车维修许可证）。
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:改装店一般资质是,1、消防备案；
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:改装店必需资质是,1、机动车维修经营备案
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:改装店或需资质是,"1、排水许可证（部分地方要求从事洗车活动的单位取得排水许可证，建议查询地方有关规定或咨询当地主管部门）；
2、环评备案（若经营范围包括清洗危险化学品运输车辆，则需要编制环境影响报告表）。"
法务知识库,法务知识库,行业:服务业态:汽车后市场品类:改装店不需要的资质,1、机动车维修许可证（自2019年起，《机动车维修管理规定》对机动车维修不再采取经营许可制度，而采用备案制，故只要求进行经营备案，无需获得机动车维修许可证）。
法务知识库,法务知识库,行业:服务业态:交通服务品类:充电服务一般资质是,1、消防备案；
法务知识库,法务知识库,行业:服务业态:交通服务品类:充电服务必需资质是,"1、项目备案或核准（对于需单独征地的充电设施，应向地方主管部门进行备案或核准，但从各地出台的文件来看，不同地区对于充电桩的核准或备案规定存在不同，建议参考地方具体文件）；
2、
2、资质核准土地建设审批（在已经办理不动产权证的用地范围内，新建充电设施，建设和/或运营单位仅须与土地使用权人约定有偿或无偿使用相应的土地即可，无需额外单独办理充电桩占地的土地使用权证或变更原登记的土地用途。但建设运营单位实践中往往存在难以确认相关土地产权的情况，此时是否应另外再办理相关建设用地规划许可证等手续存在一定程度的不确定性，实践中可能需依赖于咨询当地新能源项目主管机关的答复意见）；
3、【针对施工单位】电力工程施工总承包资质/机电设备安装专业承包资质/电力设施承装（承修、承试）资质/市政公用工程资质（国家层面上对充电桩项目工程建设需要什么资质并未作出明确的规定，但各地对充电桩设施施工单位的资质作出了相应的规定。从各地规定来看，参与新能源汽车充电桩工程所需的资质可能会涉及前述几项资质，因此要注意当地有无对承包商提出特别的资质要求，以避免施工合同无效带来的法律风险）。
"
法务知识库,法务知识库,行业:服务业态:交通服务品类:充电服务或需资质是,"1、排水许可证（部分地方要求从事洗车活动的单位取得排水许可证，建议查询地方有关规定或咨询当地主管部门）；
2、环评备案（若经营范围包括清洗危险化学品运输车辆，则需要编制环境影响报告表）。"
法务知识库,法务知识库,行业:服务业态:交通服务品类:充电服务不需要的资质,1、电力业务许可证（只有发电类、输电类、供电类企业（包括拥有配电网运营权的售电公司）需要办理电力业务许可证。经咨询天津、河北、山西、浙江等省市的能源局，新能源充电桩运营主体不属于上述范围，无需办理电力业务许可证）。
法务知识库,法务知识库,行业:服务业态:交通服务品类:租车服务一般资质是,1、消防备案；
法务知识库,法务知识库,行业:服务业态:交通服务品类:租车服务必需资质是,1、汽车租赁经营许可或备案；
法务知识库,法务知识库,行业:服务业态:交通服务品类:租车服务或需资质是,道路运输经营许可（如果在租赁汽车同时提供司机服务，则还需要办理道路运输经营许可）。
法务知识库,法务知识库,行业:服务业态:交通服务品类:租车服务不需要的资质,1、电力业务许可证（只有发电类、输电类、供电类企业（包括拥有配电网运营权的售电公司）需要办理电力业务许可证。经咨询天津、河北、山西、浙江等省市的能源局，新能源充电桩运营主体不属于上述范围，无需办理电力业务许可证）。
法务知识库,法务知识库,行业:服务业态:交通服务品类:共享电单车一般资质是,1、消防备案；
法务知识库,法务知识库,行业:服务业态:交通服务品类:共享电单车必需资质是,"1、关于共享电单车投放区域的许可，应注意向投放区域的交通运输部门或者城市综合行政执法局（城管部门）申请投放资质，具体建议咨询当地有关部门相关规定。
2、强制性产品认证（CCC）；（投放的电单车本身需要符合该产品认证）"
法务知识库,法务知识库,行业:服务业态:交通服务品类:共享电单车或需资质是,电信业务经营许可（部分地区对于经营共享电单车所需要的电信服务要求办理电信业务经营许可。建议咨询当地交通运输行政管理部门。）
法务知识库,法务知识库,行业:服务业态:交通服务品类:共享电单车不需要的资质,1、电力业务许可证（只有发电类、输电类、供电类企业（包括拥有配电网运营权的售电公司）需要办理电力业务许可证。经咨询天津、河北、山西、浙江等省市的能源局，新能源充电桩运营主体不属于上述范围，无需办理电力业务许可证）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:共享空间一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证。"
法务知识库,法务知识库,行业:服务业态:生活服务品类:共享空间必需资质是,"1、关于共享电单车投放区域的许可，应注意向投放区域的交通运输部门或者城市综合行政执法局（城管部门）申请投放资质，具体建议咨询当地有关部门相关规定。
2、强制性产品认证（CCC）；（投放的电单车本身需要符合该产品认证）"
法务知识库,法务知识库,行业:服务业态:生活服务品类:共享空间或需资质是,电信业务经营许可（部分地区对于经营共享电单车所需要的电信服务要求办理电信业务经营许可。建议咨询当地交通运输行政管理部门。）
法务知识库,法务知识库,行业:服务业态:生活服务品类:共享空间不需要的资质,1、电力业务许可证（只有发电类、输电类、供电类企业（包括拥有配电网运营权的售电公司）需要办理电力业务许可证。经咨询天津、河北、山西、浙江等省市的能源局，新能源充电桩运营主体不属于上述范围，无需办理电力业务许可证）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:洗衣护理一般资质是,"1、消防验收或消防备案；
2、公众聚集场所投入使用、营业前消防安全检查合格证。"
法务知识库,法务知识库,行业:服务业态:生活服务品类:洗衣护理必需资质是,1、排污许可证/备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:洗衣护理或需资质是,1、环保批文（由于洗衣店一般需要为旅客提供洗衣和烘干服务，因此对于此类热力、排水相关设施，进而要求获得建设项目环境影响评价文件审批。）
法务知识库,法务知识库,行业:服务业态:生活服务品类:洗衣护理不需要的资质,1、电力业务许可证（只有发电类、输电类、供电类企业（包括拥有配电网运营权的售电公司）需要办理电力业务许可证。经咨询天津、河北、山西、浙江等省市的能源局，新能源充电桩运营主体不属于上述范围，无需办理电力业务许可证）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:裁缝改衣一般资质是,"1、消防验收或消防备案（中央工厂店可能需要消防验收）；
2、公众聚集场所投入使用、营业前消防安全检查合格证。"
法务知识库,法务知识库,行业:服务业态:生活服务品类:裁缝改衣必需资质是,1、排污许可证/备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:裁缝改衣或需资质是,1、环保批文（由于洗衣店一般需要为旅客提供洗衣和烘干服务，因此对于此类热力、排水相关设施，进而要求获得建设项目环境影响评价文件审批。）
法务知识库,法务知识库,行业:服务业态:生活服务品类:裁缝改衣不需要的资质,1、电力业务许可证（只有发电类、输电类、供电类企业（包括拥有配电网运营权的售电公司）需要办理电力业务许可证。经咨询天津、河北、山西、浙江等省市的能源局，新能源充电桩运营主体不属于上述范围，无需办理电力业务许可证）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:奢侈品护理一般资质是,"1、消防验收或消防备案（中央工厂店可能需要消防验收）；
2、公众聚集场所投入使用、营业前消防安全检查合格证。"
法务知识库,法务知识库,行业:服务业态:生活服务品类:奢侈品护理必需资质是,1、排污许可证/备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:奢侈品护理或需资质是,1、环保批文（由于洗衣店一般需要为旅客提供洗衣和烘干服务，因此对于此类热力、排水相关设施，进而要求获得建设项目环境影响评价文件审批。）
法务知识库,法务知识库,行业:服务业态:生活服务品类:奢侈品护理不需要的资质,1、电力业务许可证（只有发电类、输电类、供电类企业（包括拥有配电网运营权的售电公司）需要办理电力业务许可证。经咨询天津、河北、山西、浙江等省市的能源局，新能源充电桩运营主体不属于上述范围，无需办理电力业务许可证）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:家政服务一般资质是,1、消防备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:家政服务必需资质是,1、排污许可证/备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:家政服务或需资质是,"1、道路运输经营许可证（若经营范围包括搬家搬场等涉及道路货物运输经营的服务，则应取得该证）；
2、人力资源服务许可证（若经营范围包括用人推荐、职业指导、介绍家政服务人员、介绍钟点工等职业中介服务，须取得该证）；
3、劳动派遣经营许可证（若经营范围包括劳动派遣业务，须取得相应行政许可）；
4、信息备案（部分地方可能要求家政服务机构向商务部门进行信息备案，如上海）。"
法务知识库,法务知识库,行业:服务业态:生活服务品类:家政服务不需要的资质,1、设置养老机构备案回执（只有专门为老年人提供集中住宿和照料护理服务的养老机构才需要办理该备案回执。家政服务机构虽可能涉及老年人护理工作，但无需办理养老机构备案回执）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:3C维修一般资质是,1、消防备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:3C维修必需资质是,1、排污许可证/备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:3C维修或需资质是,"1、道路运输经营许可证（若经营范围包括搬家搬场等涉及道路货物运输经营的服务，则应取得该证）；
2、人力资源服务许可证（若经营范围包括用人推荐、职业指导、介绍家政服务人员、介绍钟点工等职业中介服务，须取得该证）；
3、劳动派遣经营许可证（若经营范围包括劳动派遣业务，须取得相应行政许可）；
4、信息备案（部分地方可能要求家政服务机构向商务部门进行信息备案，如上海）。"
法务知识库,法务知识库,行业:服务业态:生活服务品类:3C维修不需要的资质,1、设置养老机构备案回执（只有专门为老年人提供集中住宿和照料护理服务的养老机构才需要办理该备案回执。家政服务机构虽可能涉及老年人护理工作，但无需办理养老机构备案回执）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:婚庆一般资质是,1、消防备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:婚庆必需资质是,1、排污许可证/备案；
法务知识库,法务知识库,行业:服务业态:生活服务品类:婚庆或需资质是,"1、道路运输经营许可证（若经营范围包括搬家搬场等涉及道路货物运输经营的服务，则应取得该证）；
2、人力资源服务许可证（若经营范围包括用人推荐、职业指导、介绍家政服务人员、介绍钟点工等职业中介服务，须取得该证）；
3、劳动派遣经营许可证（若经营范围包括劳动派遣业务，须取得相应行政许可）；
4、信息备案（部分地方可能要求家政服务机构向商务部门进行信息备案，如上海）。"
法务知识库,法务知识库,行业:服务业态:生活服务品类:婚庆不需要的资质,1、设置养老机构备案回执（只有专门为老年人提供集中住宿和照料护理服务的养老机构才需要办理该备案回执。家政服务机构虽可能涉及老年人护理工作，但无需办理养老机构备案回执）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:养老服务一般资质是,1、消防验收或消防备案（若养老院的建筑总面积大于1000㎡，则需要申请消防设计审核与消防验收，不足1000㎡的则只需要进行消防备案。但各地可能对上述限额进行调整，建议参考地方文件）。
法务知识库,法务知识库,行业:服务业态:生活服务品类:养老服务必需资质是,"1、设置养老院机构备案回执（主管部门是县级政府民政部门）；
"
法务知识库,法务知识库,行业:服务业态:生活服务品类:养老服务或需资质是,"1、食品经营许可证（若养老院提供膳食服务，则须取得该证）；
2、医疗机构执业许可证（若提供医疗服务，须取得该证）；
3、药品经营许可证（若销售药品，须取得该证）；
4、医疗器械经营备案/经营许可（若销售/租赁医疗器械，需要进行医疗器械经营备案或取得相应的经营许可证）；
5、排水许可证（若养老院有食堂或提供医疗服务，则须办理排水许可证；不提供餐饮或医疗服务的，则看环评立项时是否要求办理排水许可证）；
6、环评报告表（若养老院的建筑面积为5000㎡以上，且新建设计环境敏感区的，应制作环评报告表）。"
法务知识库,法务知识库,行业:服务业态:生活服务品类:养老服务不需要的资质,1、公众聚集场所投入使用、营业前消防安全检查合格证（养老院不属于公众聚集场所，无需取得该证，但属于人员密集场所，比一般场所在消防方面的要求更高）
法务知识库,法务知识库,行业:服务业态:住宿服务品类:青年旅舍一般资质是,"1、公共场所卫生许可证；
2、公众聚集场所投入使用、营业前消防安全检查合格证（民宿属于公众聚集场所，在投入使用、开业前应当首先经过消防安全检查。但位于镇（不包括县城镇）、乡、村庄的，利用村民自建住宅进行改造的民宿，无需进行开业前消防安全检查）；
3、消防备案（民宿一般需要进行消防备案，但位于镇（不包括县城镇）、乡、村庄的，利用村民自建住宅进行改造的民宿，无需进行消防竣工验收备案）。"
法务知识库,法务知识库,行业:服务业态:住宿服务品类:青年旅舍必需资质是,"
1、特种行业许可证；（注意：目前部分地区对于未达到特定条件的网约房不要求办理特种行业许可证，仅在派出所办理实名备案即可。比如西安市对于客房数量、消防情况达到一定条件的才必须办理。具体项目建议咨询项目所在地具体辖区治安大队/民警。）"
法务知识库,法务知识库,行业:服务业态:住宿服务品类:青年旅舍或需资质是,"1、环保批文（若民宿项目为旅客提供餐饮服务、供热服务等，由于此类热力生产和供应工程通常需建设锅炉，因此要求获得建设项目环境影响评价文件审批）；
2、食品经营许可证（若民宿提供餐饮服务，须取得该证；如果仅在前台或客房等地销售预包装食品，只需进行经营备案即可）；
3、酒类商品经营许可或备案（若销售酒类产品，部分地方要求取得该资质）；
4、烟草专卖零售许可证（若销售烟草，须取得该证）。"
法务知识库,法务知识库,行业:服务业态:住宿服务品类:青年旅舍不需要的资质,1、公众聚集场所投入使用、营业前消防安全检查合格证（养老院不属于公众聚集场所，无需取得该证，但属于人员密集场所，比一般场所在消防方面的要求更高）
法务知识库,法务知识库,行业:服务业态:住宿服务品类:民宿一般资质是,"1、公共场所卫生许可证；
2、公众聚集场所投入使用、营业前消防安全检查合格证（民宿属于公众聚集场所，在投入使用、开业前应当首先经过消防安全检查。但位于镇（不包括县城镇）、乡、村庄的，利用村民自建住宅进行改造的民宿，无需进行开业前消防安全检查）；
3、消防备案（民宿一般需要进行消防备案，但位于镇（不包括县城镇）、乡、村庄的，利用村民自建住宅进行改造的民宿，无需进行消防竣工验收备案）。"
法务知识库,法务知识库,行业:服务业态:住宿服务品类:民宿必需资质是,"
1、特种行业许可证；（注意：目前部分地区对于未达到特定条件的网约房不要求办理特种行业许可证，仅在派出所办理实名备案即可。比如西安市对于客房数量、消防情况达到一定条件的才必须办理。具体项目建议咨询项目所在地具体辖区治安大队/民警。）"
法务知识库,法务知识库,行业:服务业态:住宿服务品类:民宿或需资质是,"1、环保批文（若民宿项目为旅客提供餐饮服务、供热服务等，由于此类热力生产和供应工程通常需建设锅炉，因此要求获得建设项目环境影响评价文件审批）；
2、食品经营许可证（若民宿提供餐饮服务，须取得该证；如果仅在前台或客房等地销售预包装食品，只需进行经营备案即可）；
3、酒类商品经营许可或备案（若销售酒类产品，部分地方要求取得该资质）；
4、烟草专卖零售许可证（若销售烟草，须取得该证）。"
法务知识库,法务知识库,行业:服务业态:住宿服务品类:民宿不需要的资质,1、公众聚集场所投入使用、营业前消防安全检查合格证（养老院不属于公众聚集场所，无需取得该证，但属于人员密集场所，比一般场所在消防方面的要求更高）
法务知识库,法务知识库,行业:服务业态:住宿服务品类:网约房一般资质是,"1、公共场所卫生许可证；
2、公众聚集场所投入使用、营业前消防安全检查合格证（民宿属于公众聚集场所，在投入使用、开业前应当首先经过消防安全检查。但位于镇（不包括县城镇）、乡、村庄的，利用村民自建住宅进行改造的民宿，无需进行开业前消防安全检查）；
3、消防备案（民宿一般需要进行消防备案，但位于镇（不包括县城镇）、乡、村庄的，利用村民自建住宅进行改造的民宿，无需进行消防竣工验收备案）。"
法务知识库,法务知识库,行业:服务业态:住宿服务品类:网约房必需资质是,"
1、特种行业许可证；（注意：目前部分地区对于未达到特定条件的网约房不要求办理特种行业许可证，仅在派出所办理实名备案即可。比如西安市对于客房数量、消防情况达到一定条件的才必须办理。具体项目建议咨询项目所在地具体辖区治安大队/民警。）"
法务知识库,法务知识库,行业:服务业态:住宿服务品类:网约房或需资质是,"1、环保批文（若民宿项目为旅客提供餐饮服务、供热服务等，由于此类热力生产和供应工程通常需建设锅炉，因此要求获得建设项目环境影响评价文件审批）；
2、食品经营许可证（若民宿提供餐饮服务，须取得该证；如果仅在前台或客房等地销售预包装食品，只需进行经营备案即可）；
3、酒类商品经营许可或备案（若销售酒类产品，部分地方要求取得该资质）；
4、烟草专卖零售许可证（若销售烟草，须取得该证）。"
